id,title,PY,wc__oecd,wosarticle__di,prediction,DOI,word,continent
36322,Incremento de la temperatura ambiental y su posible asociación al suicidio en Baja California Sur (BCS) 1985-2008,2013.0,,,0.5252502018306421,,"Baja, California Sur, Mexico",North America
3466803,Role of An. culicifacies as a vector of malaria in changing ecological scenario of Northeastern states of India,2016.0,,,0.3689199713844681,,"Malaria, India, Assam, Meghalaya, Manipur, Sikkim",Asia
1538920,The 2017 plague outbreak in Madagascar: Data descriptions and epidemic modelling,2018.0,Medical and Health Sciences,10.1016/j.epidem.2018.05.001,0.5797892098983657,[link](https://dx.doi.org/10.1016/j.epidem.2018.05.001),Madagascar,Africa
1277197,Association between Precipitation and Diarrheal Disease in Mozambique,2018.0,Natural Sciences,10.3390/ijerph15040709,0.9024575410623024,[link](https://dx.doi.org/10.3390/ijerph15040709),Mozambique,Africa
1427143,Environmental Drivers of the Spatiotemporal Dynamics of Respiratory Syncytial Virus in the United States,2015.0,Natural Sciences,10.1371/journal.ppat.1004591,0.36238039938350697,[link](https://dx.doi.org/10.1371/journal.ppat.1004591),"United States, Florida, Midwest",North America
2373984,Challenges in Implementing Sendai Framework for Disaster Risk Reduction in Poland,2019.0,,10.3390/ijerph16142574,0.4631902568703935,[link](https://dx.doi.org/10.3390/ijerph16142574),Poland,Europe
3749323,Asian dust effect on cause-specific mortality in five cities across South Korea and Japan,2016.0,,10.1016/j.atmosenv.2015.12.063,0.6143618911228711,[link](https://dx.doi.org/10.1016/j.atmosenv.2015.12.063),"South Korea, Seoul, Japan, Nagasaki, Osaka, Tokyo",Asia
1253821,"Heat as emergency, heat as chronic stress: policy and institutional responses to vulnerability to extreme heat",2017.0,Natural Sciences,10.1080/13549839.2016.1254169,0.5756448301043946,[link](https://dx.doi.org/10.1080/13549839.2016.1254169),"Melbourne, Australia",Oceania
46744,"Aging Will Amplify the Heat-related Mortality Risk under a Changing Climate: Projection for the Elderly in Beijing, China",2016.0,Natural Sciences,10.1038/srep28161,0.9304326561966582,[link](https://dx.doi.org/10.1038/srep28161),"Beijing, China",Asia
3640785,New estimates of the Zika virus epidemic attack rate in Northeastern Brazil from 2015 to 2016: A modelling analysis based on Guillain-Barre Syndrome (GBS) surveillance data.,2020.0,,10.1371/journal.pntd.0007502,0.4752923307342109,[link](https://dx.doi.org/10.1371/journal.pntd.0007502),Brazil,South America
1443871,Analysis of Effects of Meteorological Factors on Dengue Incidence in Sri Lanka Using Time Series Data,2013.0,Natural Sciences,10.1371/journal.pone.0063717,0.9221034748366981,[link](https://dx.doi.org/10.1371/journal.pone.0063717),"Sri Lanka, Ratnapura, Colombo, Anuradhapura",Asia
2505922,A novel surveillance approach for disaster mental health,2017.0,,10.1371/journal.pone.0181233,0.3723359728288413,[link](https://dx.doi.org/10.1371/journal.pone.0181233),New York City,North America
781571,Effects of climate and fine particulate matter on hospitalizations and deaths for heart failure in elderly: A population-based cohort study,2017.0,Natural Sciences,10.1016/j.envint.2017.06.001,0.9373934982682974,[link](https://dx.doi.org/10.1016/j.envint.2017.06.001),"Quebec, Canada",North America
2361981,Landscape pattern as an indicator of urban air pollution of particulate matter in Poland,2019.0,,10.1016/j.ecolind.2018.09.050,0.4237096942253867,[link](https://dx.doi.org/10.1016/j.ecolind.2018.09.050),Poland,Europe
3364286,Cookstove Smoke Impact on Ambient Air Quality and Probable Consequences for Human Health in Rural Locations of Southern Nepal,2020.0,,10.3390/ijerph17020550,0.8306515086787082,[link](https://dx.doi.org/10.3390/ijerph17020550),"Nepal, Chitwan",Asia
185647,"Indicator of socio-environmental vulnerability in the Western Amazon. The case of the city of Porto Velho, State of Rondonia, Brazil",2014.0,Medical and Health Sciences,10.1590/1413-81232014199.14272013,0.5794910352727567,[link](https://dx.doi.org/10.1590/1413-81232014199.14272013),Porto Velho,South America
2454882,"""Exposure-resilience-sensitivity"" based evaluation and characteristics analysis of the capacity for urban adaptation to climate change in China",2018.0,,,0.3715815938926276,,"China, Gansu, Shaanxi, Guangxi, Yunnan",Asia
1554120,Air quality improvement in Los Angeles-perspectives for developing cities,2016.0,Engineering and Technology,10.1007/s11783-016-0859-5,0.4354498800771818,[link](https://dx.doi.org/10.1007/s11783-016-0859-5),Beijing,Asia
1362207,"Trends of Heat Waves and Cold Spells over 1951-2015 in Guangzhou, China",2017.0,Natural Sciences,10.3390/atmos8020037,0.5897821280737378,[link](https://dx.doi.org/10.3390/atmos8020037),"Guangzhou, China",Asia
1479449,"Microclimate variables of the ambient environment deliver the actual estimates of the extrinsic incubation period of Plasmodium vivax and Plasmodium falciparum: a study from a malaria-endemic urban setting, Chennai in India",2018.0,Medical and Health Sciences,10.1186/s12936-018-2342-1,0.4829278832768111,[link](https://dx.doi.org/10.1186/s12936-018-2342-1),"Chennai, India",Asia
456083,A Bayesian Model for Quantifying the Change in Mortality Associated with Future Ozone Exposures under Climate Change,2016.0,Natural Sciences,10.1111/biom.12383,0.6871636414164798,[link](https://dx.doi.org/10.1111/biom.12383),United States,North America
251354,"The Impacts of Mosquito Density and Meteorological Factors on Dengue Fever Epidemics in Guangzhou, China, 2006-2014: a Time-series Analysis",2015.0,Natural Sciences,10.3967/bes2015.046,0.9375212465616366,[link](https://dx.doi.org/10.3967/bes2015.046),"Guangzhou, China",Asia
2364781,"The Relationship between Daily Concentration of Fine Particulate Matter in Ambient Air and Exacerbation of Respiratory Diseases in Silesian Agglomeration, Poland",2019.0,,10.3390/ijerph16071131,0.9031670026630692,[link](https://dx.doi.org/10.3390/ijerph16071131),"Poland, Silesian Voivodeship",Europe
2153334,Impact of heat on mortality and morbidity in low and middle income countries: A review of the epidemiological evidence and considerations for future research,2019.0,Medical and Health Sciences,10.1016/j.envres.2019.01.010,0.9100428770077054,[link](https://dx.doi.org/10.1016/j.envres.2019.01.010),China,Asia
3438764,"Epidemiological investigation of an outbreak of cutaneous sporotrichosis, Northern Territory, Australia",2016.0,,10.1186/s12879-016-1338-0,0.4534499512748779,[link](https://dx.doi.org/10.1186/s12879-016-1338-0),"Northern, Australia",Oceania
7057,Seasonal Dynamics of Phlebotomine Sand Fly Species Proven Vectors of Mediterranean Leishmaniasis Caused by Leishmania infantum,2016.0,Medical and Health Sciences,10.1371/journal.pntd.0004458,1.0,[link](https://dx.doi.org/10.1371/journal.pntd.0004458),"Italy, Portugal, Spain, Georgia, France, Greece, Turkey, Cyprus",Europe
3536254,Disaster-Related Shelter Surveillance During the Hurricane Harvey Response - Texas 2017,2020.0,,10.1017/dmp.2019.25,0.5062883432986114,[link](https://dx.doi.org/10.1017/dmp.2019.25),Texas,North America
3397787,THE EFFECT OF METEOROLOGICAL FACTORS ON ROAD TRAFFIC INJURIES IN BEIJING,2019.0,,10.15666/aeer/1704_95059514,0.5131538652800965,[link](https://dx.doi.org/10.15666/aeer/1704_95059514),"China, Beijing",Asia
1459662,"Use of ""Cold Spell"" indices to quantify excess chronic obstructive pulmonary disease (COPD) morbidity during winter (November to March 2000-2007): case study in Porto",2013.0,Natural Sciences,10.1007/s00484-012-0613-z,0.6528740072311388,[link](https://dx.doi.org/10.1007/s00484-012-0613-z),"Porto, Portugal",Europe
2493725,The impact of heat waves on mortality and years of life lost in a dry region of Iran (Kerman) during 2005-2017,2019.0,,10.1007/s00484-019-01726-w,1.0,[link](https://dx.doi.org/10.1007/s00484-019-01726-w),"Iran, Kerman",Asia
2272984,Air pollution and admissions due to ST elevation myocardial infarction-a time-series study from northwest of Iran,2017.0,,10.1007/s11356-017-0343-1,0.8569058939838798,[link](https://dx.doi.org/10.1007/s11356-017-0343-1),"Iran, Tabriz",Asia
3374325,Meteorological factors had more impact on airborne bacterial communities than air pollutants,2017.0,,10.1016/j.scitotenv.2017.05.049,0.6220489771309708,[link](https://dx.doi.org/10.1016/j.scitotenv.2017.05.049),"China, Beijing",Asia
3640149,"Association between distribution of bacillary dysentery and meteorological factors in Beijing, 2004-2015",2018.0,,10.3760/cma.j.issn.0254-6450.2018.05.022,0.8570982152581397,[link](https://dx.doi.org/10.3760/cma.j.issn.0254-6450.2018.05.022),Beijing,Asia
3514978,Second year of the State Strategy for Combating Dengue in Colima,2013.0,,,0.7256016965656865,,"Colima, Mexico",North America
3299431,What is the role of meteorological variables on involuntary admission in psychiatric ward? An Italian cross-sectional study,2020.0,,10.1016/j.envres.2019.108800,0.36671511047156014,[link](https://dx.doi.org/10.1016/j.envres.2019.108800),"Longitude, Turin, Italy",Europe
2495836,Reproductive factors and breast cancer risk: A meta-analysis of case-control studies in Indian women,2019.0,,10.4103/sajc.sajc_317_18,0.35320564353837003,[link](https://dx.doi.org/10.4103/sajc.sajc_317_18),India,Asia
2332378,The carbonaceous aerosol levels still remain a challenge in the Beijing-Tianjin-Hebei region of China: Insights from continuous high temporal resolution measurements in multiple cities,2019.0,,10.1016/j.envint.2019.02.034,0.3655341828792696,[link](https://dx.doi.org/10.1016/j.envint.2019.02.034),"China, Beijing, Tianjin, Shijiazhuang, Tangshan, Shijiangzhuang, Inner Mongolia",Asia
1528955,"Overcoming barriers in evaluating outbreaks of diarrheal disease in resource poor settings: assessment of recurrent outbreaks in Chobe District, Botswana",2013.0,Medical and Health Sciences,10.1186/1471-2458-13-775,0.5247558294735616,[link](https://dx.doi.org/10.1186/1471-2458-13-775),"Chobe, Botswana",Africa
770675,Longitudinal Impact of Hurricane Sandy Exposure on Mental Health Symptoms,2017.0,Natural Sciences,10.3390/ijerph14090957,0.4726956433679728,[link](https://dx.doi.org/10.3390/ijerph14090957),New York City,North America
3367996,"Spatially varying relationships between risk factors and child diarrhea in West Africa, 2008-2013",2020.0,,10.1080/08898480.2019.1592638,0.541128504235955,[link](https://dx.doi.org/10.1080/08898480.2019.1592638),"Nigeria, Mali",Africa
586275,Household level pollution in India: patterns and projections,2013.0,Social Sciences,10.1080/17565529.2013.830953,0.7072980637173445,[link](https://dx.doi.org/10.1080/17565529.2013.830953),India,Asia
2495764,Premature births in Spain: Measuring the impact of air pollution using time series analyses,2019.0,,10.1016/j.scitotenv.2018.12.470,0.8869245442104059,[link](https://dx.doi.org/10.1016/j.scitotenv.2018.12.470),Spain,Europe
1512341,Weather Variability Associated with Aedes (Stegomyia) aegypti (Dengue Vector) Oviposition Dynamics in Northwestern Argentina,2015.0,Natural Sciences,10.1371/journal.pone.0127820,0.6857618917634324,[link](https://dx.doi.org/10.1371/journal.pone.0127820),"Oran, Argentina",Africa
295886,Developing rural community health risk assessments for climate change: a Tasmanian pilot study,2015.0,Medical and Health Sciences,,1.0,,"Tasmania, Australia",Oceania
1348616,High secondary aerosol contribution to particulate pollution during haze events in China,2014.0,Natural Sciences,10.1038/nature13774,0.5657382656973615,[link](https://dx.doi.org/10.1038/nature13774),"China, Beijing, Shanghai, Guangzhou, Xi'an",Asia
701024,Living on the edge: a longitudinal study of Anopheles funestus in an isolated area of Mozambique,2013.0,Medical and Health Sciences,10.1186/1475-2875-12-208,0.35181461318823004,[link](https://dx.doi.org/10.1186/1475-2875-12-208),Mozambique,Africa
778151,Fine-temporal forecasting of outbreak probability and severity: Ross River virus in Western Australia,2017.0,Medical and Health Sciences,10.1017/S095026881700190X,1.0,[link](https://dx.doi.org/10.1017/S095026881700190X),"Mandurah, Australia",Oceania
1304306,"Awareness, Risk Perception, and Protective Behaviors for Extreme Heat and Climate Change in New York City",2018.0,Natural Sciences,10.3390/ijerph15071433,1.0,[link](https://dx.doi.org/10.3390/ijerph15071433),New York City (,North America
3640712,Impact of climate variability and abundance of mosquitoes on dengue transmission in central Vietnam,2020.0,,10.3390/ijerph17072453,0.7003794940310518,[link](https://dx.doi.org/10.3390/ijerph17072453),"Vietnam, Hanoi",Asia
3467276,Exertional Heat Illness in American Football Players: When Is the Risk Greatest?,2016.0,,10.4085/1062-6050-51.8.08,0.460134787216157,[link](https://dx.doi.org/10.4085/1062-6050-51.8.08),United States,North America
3436766,"Suicide and meteorological factors in Sao Paulo, Brazil, 1996-2011: a time series analysis",2017.0,,10.1590/1516-4446-2016-2057,0.6751874397974696,[link](https://dx.doi.org/10.1590/1516-4446-2016-2057),"Sao Paulo, Brazil",South America
3511632,The dispersion of airborne pollen and its relationship with major climatic parameters in Shijiazhuang,2014.0,,10.5846/stxb201304180736,0.5300191717748972,[link](https://dx.doi.org/10.5846/stxb201304180736),"Shijiazhuang, Platanus",Asia
758070,"Climate, migration, and the local food security context: introducing Terra Populus",2016.0,Social Sciences,10.1007/s11111-016-0260-0,1.0,[link](https://dx.doi.org/10.1007/s11111-016-0260-0),"Senegal, Burkina Faso",Africa
2099319,"The effects of PM2.5 on asthmatic and allergic diseases or symptoms in preschool children of six Chinese cities, based on China, Children, Homes and Health (CCHH) project",2018.0,,10.1016/j.envpol.2017.08.072,0.8121300759367784,[link](https://dx.doi.org/10.1016/j.envpol.2017.08.072),"China, Shanghai, Nanjing, Chongqing, Changsha, Taiyuan",Asia
3732551,PM10episodes in Greece: Local sources versus long-range transport—observations and model simulations,2017.0,,10.1080/10962247.2016.1231146,0.5910300439342866,[link](https://dx.doi.org/10.1080/10962247.2016.1231146),"Greece, Athens",Europe
2378320,Health impacts of climate and environmental change: Awareness and challenges to adaptation,2013.0,,10.1007/978-3-642-35804-3_11,0.5485970963951412,[link](https://dx.doi.org/10.1007/978-3-642-35804-3_11),"Vietnam, Thang Binh",Asia
2145512,"The impact assessment of Diwali fireworks emissions on the air quality of a tropical urban site, Hyderabad, India, during three consecutive years",2013.0,,10.1007/s10661-013-3102-x,0.4607305104725782,[link](https://dx.doi.org/10.1007/s10661-013-3102-x),"Hyderabad, India",Asia
3417639,A Retrospective Analysis to Evaluate Seasonal Pressure Injury Incidence Differences Among Hip Fracture Patients in a Tertiary Hospital in East China,2018.0,,10.25270/owm.2018.2.4044,0.3858431463104517,[link](https://dx.doi.org/10.25270/owm.2018.2.4044),China,Asia
3494091,"Predictive modeling of PM2.5 using soft computing techniques: case study-Faridabad, Haryana, India",2019.0,,10.1007/s11869-019-00755-z,0.479669678571372,[link](https://dx.doi.org/10.1007/s11869-019-00755-z),"Faridabad, Haryana, India",Asia
3401321,Addressing Global Mortality from Ambient PM2.5,2015.0,,10.1021/acs.est.5b01236,0.8950935791019565,[link](https://dx.doi.org/10.1021/acs.est.5b01236),"China, India",Asia
2363621,"Impact of Weather Conditions on Atopic Dermatitis Prevalence in Abuja, Nigeria",2019.0,,10.1016/j.jnma.2018.06.005,0.4795381650792078,[link](https://dx.doi.org/10.1016/j.jnma.2018.06.005),Abuja,Africa
3752876,Improved risk communications with a Bayesian multipollutant Air Quality Health Index,2020.0,,10.1016/j.scitotenv.2020.137892,0.7587811664282368,[link](https://dx.doi.org/10.1016/j.scitotenv.2020.137892),"Chengdu, China",Asia
3731991,Analysis of tropospheric NO2 over Iraq using OMI satellite measurements,2020.0,,10.22630/PNIKS.2020.29.1.1,0.5800452369039228,[link](https://dx.doi.org/10.22630/PNIKS.2020.29.1.1),"Iraq, Baghdad",Asia
791120,"Heat, health, and humidity in Australia's monsoon tropics: a critical review of the problematization of 'heat' in a changing climate",2017.0,Social Sciences,10.1002/wcc.468,0.5249825835029577,[link](https://dx.doi.org/10.1002/wcc.468),Australia,Oceania
610777,Assessing climate change vulnerability of water at household level,2015.0,Natural Sciences,10.1007/s11027-014-9556-5,1.0,[link](https://dx.doi.org/10.1007/s11027-014-9556-5),"Uttrakhand, India",Asia
3396661,"Effects of pollution, low temperature and influenza syndrome on the excess mortality risk in winter 2016-2017",2019.0,,10.1186/s12889-019-7788-8,0.9497610119130704,[link](https://dx.doi.org/10.1186/s12889-019-7788-8),Milan,Europe
322982,"Urbanization, housing, homelessness and climate change adaptation in Lagos, Nigeria: Lessons from Asia",2015.0,,,0.6518559883751259,,"Lagos, Nigeria",Africa
3496915,"Risk of adult street vendor exposure to traffic-related air pollution in Bangkok, Thailand",2017.0,,10.1080/10807039.2016.1247257,0.7643582453471889,[link](https://dx.doi.org/10.1080/10807039.2016.1247257),"Bangkok, Thailand",Asia
1693860,"Short term effects of criteria air pollutants on daily mortality in Delhi, India",2017.0,Natural Sciences,10.1016/j.atmosenv.2016.11.044,0.9498640868139672,[link](https://dx.doi.org/10.1016/j.atmosenv.2016.11.044),Delhi,Asia
580894,Is climate change-centrism an optimal policy making strategy to set national electricity mixes?,2015.0,Engineering and Technology,10.1016/j.apenergy.2015.08.121,0.3743928879688649,[link](https://dx.doi.org/10.1016/j.apenergy.2015.08.121),"Peru, Spain",Europe
3286988,Estimation of heat-related deaths during heat wave episodes in South Korea (2006-2017),2019.0,,10.1007/s00484-019-01774-2,0.7899867776483761,[link](https://dx.doi.org/10.1007/s00484-019-01774-2),South Korea,Asia
3740736,“We are feeling older than our age”: Vulnerability and adaptive strategies of aging people to cyclones in coastal Bangladesh,2020.0,,10.1016/j.ijdrr.2020.101595,0.41474532638117606,[link](https://dx.doi.org/10.1016/j.ijdrr.2020.101595),"Bangladesh, Lebubunia, Gabura, Dumuria",Asia
1557845,The effect of altitude and climate on the suicide rates in Turkey,2018.0,Medical and Health Sciences,10.1016/j.jflm.2017.12.012,0.5755508732381206,[link](https://dx.doi.org/10.1016/j.jflm.2017.12.012),Turkey,Asia
2091244,Near-Roadway Air Pollution and Coronary Heart Disease: Burden of Disease and Potential Impact of a Greenhouse Gas Reduction Strategy in Southern California.,2016.0,,10.1289/ehp.1408865,0.9416794721052032,[link](https://dx.doi.org/10.1289/ehp.1408865),Southern California,North America
2099646,A Rapid Needs Assessment of the Rockaway Peninsula in New York City After Hurricane Sandy and the Relationship of Socioeconomic Status to Recovery,2014.0,,10.2105/AJPH.2013.301668,0.5095544091167231,[link](https://dx.doi.org/10.2105/AJPH.2013.301668),New York City,North America
3303387,"Education, Altitude, and Humidity Can Interactively Explain Spatial Discrepancy and Predict Short Stature in 213,795 Chinese School Children",2019.0,,10.3389/fped.2019.00425,0.3974704397402204,[link](https://dx.doi.org/10.3389/fped.2019.00425),China,Asia
867030,Economic estimations of pollution related cancer and nerves morbidity,2017.0,,,0.4707083991967079,,Ukraine,Europe
3534751,Personal black carbon exposure and its determinants among elderly adults in urban China,2020.0,,10.1016/j.envint.2020.105607,0.5362396109107747,[link](https://dx.doi.org/10.1016/j.envint.2020.105607),"Jinan, China",Asia
1543220,Increased hospitalizations for decompensated heart failure and acute myocardial infarction during mild winters: A seven-year experience in the public health system of the largest city in Latin America,2018.0,Natural Sciences,10.1371/journal.pone.0190733,0.6206208022789618,[link](https://dx.doi.org/10.1371/journal.pone.0190733),"Sao Paulo, Brazil",South America
3461969,Identifying predictors of personal exposure to air temperature in peri-urban India,2020.0,,10.1016/j.scitotenv.2019.136114,0.4587620905786527,[link](https://dx.doi.org/10.1016/j.scitotenv.2019.136114),India,Asia
3756466,"Trends in the incidence of chronic bronchitis in the Russian federation, which are influenced by government policy aimed at reducing tobacco use",2019.0,,10.17116/profmed2019220627,0.5293895308260298,[link](https://dx.doi.org/10.17116/profmed2019220627),Russian Federation,Europe
878263,"Epidemiology of Dengue in Nepal: History of incidence, current prevalence and strategies for future control",2016.0,,,0.4137122125031881,,"China, India, Nepal, Kathmandu",Asia
3417612,"Distribution and Seasonality of Horizontally Transmitted Dengue Viruses in Aedes Mosquitoes in a Metropolitan City Lahore, Pakistan",2019.0,,10.17582/journal.pjz/2019.51.1.241.247,0.4429712268373694,[link](https://dx.doi.org/10.17582/journal.pjz/2019.51.1.241.247),"Lahore, Pakistan",Asia
1297154,The Epidemiological Influence of Climatic Factors on Shigellosis Incidence Rates in Korea,2018.0,Natural Sciences,10.3390/ijerph15102209,0.9176727057366908,[link](https://dx.doi.org/10.3390/ijerph15102209),Cheongju,Asia
718955,"Climate change in Argentina: trends, projections, impacts and adaptation",2015.0,Social Sciences,10.1002/wcc.316,0.4056143641630602,[link](https://dx.doi.org/10.1002/wcc.316),Argentina,South America
1669407,Ozone Is Associated With an Increased Risk of Respiratory Exacerbations in Patients With Cystic Fibrosis,2013.0,Medical and Health Sciences,10.1378/chest.12-2414,0.7167049683065008,[link](https://dx.doi.org/10.1378/chest.12-2414),"Sao Paulo, Brazil",South America
781590,Effects of extreme temperatures on cardiovascular emergency hospitalizations in a Mediterranean region: a self-controlled case series study,2017.0,Natural Sciences,10.1186/s12940-017-0238-0,0.7858727957282768,[link](https://dx.doi.org/10.1186/s12940-017-0238-0),Catalonia,Europe
1442613,Analysis of climate and extrinsic incubation of Dirofilaria immitis in southern South America,2013.0,Medical and Health Sciences,10.4081/gh.2013.64,1.0,[link](https://dx.doi.org/10.4081/gh.2013.64),"Argentina, Chile, Uruguay",South America
3454325,"AIR QUALITY IN A MOUNTAINOUS CITY: A CASE STUDY IN CHONGQING, CHINA",2015.0,,,0.5186540218655669,,"CHONGQING, Yangjiaping, China",Asia
3467011,Spatiotemporal Patterns and Risk Factors for Scrub Typhus From 2007 to 2017 in Southern China,2019.0,,10.1093/cid/ciy1050,0.6579220871059553,[link](https://dx.doi.org/10.1093/cid/ciy1050),"China, Yunnan, Guangxi, Guangdong, Hainan, Fujian",Asia
794917,Effects of Climate Change on Epidemics of Powdery Mildew in Winter Wheat in China,2017.0,Natural Sciences,10.1094/PDIS-02-17-0168-RE,0.6914458602367655,[link](https://dx.doi.org/10.1094/PDIS-02-17-0168-RE),China,Asia
1294256,Increased vulnerability of COPD patient groups to urban climate in view of global warming,2018.0,Medical and Health Sciences,10.2147/COPD.S174148,0.6979902653162138,[link](https://dx.doi.org/10.2147/COPD.S174148),"Berlin, Germany",Europe
3760070,Air quality and asthma hospitalization rates: Evidence of PM2.5 concentrations in pennsylvania counties,2020.0,,,0.6788727373995829,,"pennsylvania, United States",North America
3419283,Temperature and Term Low Birth Weight in California,2018.0,,10.1093/aje/kwy116,0.684087518846958,[link](https://dx.doi.org/10.1093/aje/kwy116),California,North America
3427038,"Bayesian zero-inflated spatio-temporal modelling of scrub typhus data in Korea, 2010-2014",2018.0,,10.4081/gh.2018.665,0.485403951373111,[link](https://dx.doi.org/10.4081/gh.2018.665),Korea,Asia
3368598,A Citizen-Science Study Documents Environmental Exposures and Asthma Prevalence in Two Communities,2016.0,,10.1155/2016/1962901,0.3715944254532594,[link](https://dx.doi.org/10.1155/2016/1962901),Georgia,Asia
778140,"Association between meteorological factors and reported cases of hand, foot, and mouth disease from 2000 to 2015 in Japan",2017.0,Medical and Health Sciences,10.1017/S0950268817001820,0.4677789834400747,[link](https://dx.doi.org/10.1017/S0950268817001820),Japan,Asia
349503,Spatial variation in hyperthermia emergency department visits among those with employer-based insurance in the United States - a case-crossover analysis,2015.0,Natural Sciences,10.1186/s12940-015-0005-z,0.9483350517234468,[link](https://dx.doi.org/10.1186/s12940-015-0005-z),"United States, Northwest",North America
3463404,"Gastrointestinal nematode larvae in the grazing land of cattle in Guwahati, Assam",2016.0,,10.14202/vetworld.2016.1343-1347,0.4203315090767965,[link](https://dx.doi.org/10.14202/vetworld.2016.1343-1347),Kamrup,Asia
2274258,"Ambient Air Pollution and Out-of-Hospital Cardiac Arrest in Beijing, China",2017.0,,10.3390/ijerph14040423,0.9375754297354094,[link](https://dx.doi.org/10.3390/ijerph14040423),"Beijing, China",Asia
3397811,Extreme desert dust storms and COPD morbidity on the island of Crete,2019.0,,10.2147/COPD.S208108,0.529526721815193,[link](https://dx.doi.org/10.2147/COPD.S208108),"Heraklion, Crete",Europe
148483,"A Heat Vulnerability Index and Adaptation Solutions for Pittsburgh, Pennsylvania",2015.0,Engineering and Technology,10.1021/acs.est.5b03127,0.4010906578873617,[link](https://dx.doi.org/10.1021/acs.est.5b03127),"Pittsburgh, Pennsylvania, Shadyside, Highland Park",North America
3505222,A study of the clinical profile and management of malaria in pediatric age group in a tertiary care hospital in Mangalore,2014.0,,10.1016/S2222-1808(14)60432-1,0.5463184162296975,[link](https://dx.doi.org/10.1016/S2222-1808(14)60432-1),"Mangalore, Karnataka, India",Asia
617647,"Short-Term Effects of the 2008 Cold Spell on Mortality in Three Subtropical Cities in Guangdong Province, China",2013.0,Natural Sciences,10.1289/ehp.1104541,0.9608264406818142,[link](https://dx.doi.org/10.1289/ehp.1104541),"Guangdong, China, Guangzhou, Taishan, Nanxiong",Asia
3460411,"The impact of Typhoon Haiyan on admissions in two hospitals in Eastern Visayas, Philippines",2018.0,,10.1371/journal.pone.0191516,0.3704531015096021,[link](https://dx.doi.org/10.1371/journal.pone.0191516),"Eastern Visayas, Philippines, Tacloban",Asia
1547205,"The Driving Force for 2014 Dengue Outbreak in Guangdong, China",2016.0,Natural Sciences,10.1371/journal.pone.0166211,0.4039947146236369,[link](https://dx.doi.org/10.1371/journal.pone.0166211),"Guangdong, China",Asia
1543106,Ensemble method for dengue prediction,2018.0,Natural Sciences,10.1371/journal.pone.0189988,0.5520957379637327,[link](https://dx.doi.org/10.1371/journal.pone.0189988),"Iquitos, Peru",South America
310079,Role of energy efficiency in climate change mitigation policy for India: assessment of co-benefits and opportunities within an integrated assessment modeling framework,2014.0,Natural Sciences,10.1007/s10584-013-0898-x,0.43847736188563546,[link](https://dx.doi.org/10.1007/s10584-013-0898-x),India,Asia
3495664,Do Gender and Season Modify the Triggering Effect of Ambient Temperature on Ischemic Stroke?,2017.0,,10.1016/j.whi.2016.11.002,0.7701547631711677,[link](https://dx.doi.org/10.1016/j.whi.2016.11.002),"Israel, Beer-Sheva",Asia
450551,On the association between weather variability and total and cause-specific mortality before and during industrialization in Sweden,2016.0,Social Sciences,,1.0,,Sweden,Europe
3286192,Spatiotemporal Variations and Factors of Air Quality in Urban Central China during 2013-2015,2020.0,,10.3390/ijerph17010229,0.9249162291564378,[link](https://dx.doi.org/10.3390/ijerph17010229),"Jiangsu, Zhejiang, Shandong",Asia
3342136,Using selected global health indicators to assess public health status of population displaced by natural and man-made disasters,2017.0,,10.1016/j.ijdrr.2017.03.005,0.4116525450209028,[link](https://dx.doi.org/10.1016/j.ijdrr.2017.03.005),Pakistan,Asia
3629216,The influence of income and livelihood diversification on health-related quality of life in rural Ethiopia,2020.0,,10.3390/ijerph17082709,0.6057033938219145,[link](https://dx.doi.org/10.3390/ijerph17082709),Ethiopia,Africa
1461329,The Incidence of West Nile Disease in Russia in Relation to Climatic and Environmental Factors,2014.0,Natural Sciences,10.3390/ijerph110201211,0.7711039639240415,[link](https://dx.doi.org/10.3390/ijerph110201211),"Russia, Volgograd, Astrakhan",Europe
2505815,Health benefits of PM10 reduction in Iran,2017.0,,10.1007/s00484-017-1316-2,0.9001514394297434,[link](https://dx.doi.org/10.1007/s00484-017-1316-2),"Iran, Isfahan, Shiraz, Tehran, Ahvaz",Asia
3721686,Epidemiology and risk factors of chronic cerebrovascular diseases and ischemic stroke in climatic conditions of the north of Western Siberia,2015.0,,,0.3554376114535342,,Russia,Europe
3390422,Dengue fever in Saidapet Health Unit District in Tamil Nadu: Trends from 2004 to 2011,2015.0,,10.1016/j.cegh.2014.07.002,0.9425238419012208,[link](https://dx.doi.org/10.1016/j.cegh.2014.07.002),"Tamil Nadu, Kancheepuram",Asia
1851441,AIR POLLUTION AND PUBLIC HEALTH IN A MEGALOPOLIS: A CASE STUDY OF MOSCOW,2016.0,Social Sciences,10.17059/2016-4-9,0.8884670325032848,[link](https://dx.doi.org/10.17059/2016-4-9),Moscow,Europe
3547424,Biomass burning aerosols and the low-visibility events in Southeast Asia,2017.0,,10.5194/acp-17-965-2017,0.3849581232772912,[link](https://dx.doi.org/10.5194/acp-17-965-2017),"Sumatra, Kuala Lumpur, Bangkok, Singapore",Asia
1449998,Scrub typhus islands in the Taiwan area and the association between scrub typhus disease and forest land use and farmer population density: geographically weighted regression,2013.0,Medical and Health Sciences,10.1186/1471-2334-13-191,0.5476940360449655,[link](https://dx.doi.org/10.1186/1471-2334-13-191),"Taiwan, Kinmen",Asia
